"","belong","name","city","district","lowsalary","highsalary","experience","degree","company","companyintroduction","companyfield","companyfinancial","companymembers","tags"
"2923","suanfagongchengshidata","算法工程师","杭州","江干区",8,15,"经验不限","本科","circle","“五险一金 周末双休”","电子商务,企业服务","A轮","15-50人","/游戏/人工智能/"
"2924","suanfagongchengshidata","算法工程师","杭州","滨江区",18,35,"经验1-3年","本科","达西","“晋升空间,需求驱动,五险一金,双休”","电子商务,企业服务","不需要融资","50-150人","/NLP/人工智能/机器学习/深度学习/"
"2925","suanfagongchengshidata","算法工程师（金融研究中心）","杭州","西溪",15,25,"经验1-3年","硕士","同花顺","“量化 策略研究”","金融,电子商务","上市公司","2000人以上","/金融/机器学习/NLP/"
"2926","suanfagongchengshidata","算法工程师","北京","海淀区",20,30,"经验应届毕业生","本科","字节跳动","“扁平管理，职业大牛，晋升空间，团队氛围好”","移动互联网,数据服务","C轮","2000人以上","/扁平管理/弹性工作/大厨定制三餐/就近租房补贴/"
"2927","suanfagongchengshidata","算法工程师","北京","西三旗",15,25,"经验3-5年","本科","格灵深瞳","“六险一金 弹性工作 餐补”","企业服务,数据服务","C轮","150-500人","/移动互联网/信息安全/人工智能/机器学习/深度学习/"
"2928","suanfagongchengshidata","算法工程师","北京","学院路",25,50,"经验3-5年","硕士","慧安金科","“六险一金 弹性工作 零食供应 免费早午餐”","人工智能,数据服务","A轮","50-150人","/机器学习/深度学习/建模/"
"2929","suanfagongchengshidata","算法工程师","深圳","南山区",15,30,"经验1-3年","硕士","风变科技（深圳）有限公司","“技术氛围,前沿技术,团队年轻,团队专业”","移动互联网,教育","A轮","150-500人","/数据挖掘/数据分析/"
"2930","suanfagongchengshidata","算法工程师（用户方向） (MJ000082)","杭州","长河",20,40,"经验3-5年","本科","垂衣","“五险一金，18薪，双休，氛围简单”","电子商务,数据服务","A轮","150-500人","/电商/人工智能/"
"2931","suanfagongchengshidata","算法工程师","杭州","西溪",25,40,"经验1-3年","本科","蜂融网络","“发展迅速,全员持股,国外旅游,自由打卡”","移动互联网,金融","A轮","150-500人","/互联网金融/"
"2932","suanfagongchengshidata","算法工程师","合肥","蜀山区",12,24,"经验3-5年","硕士","飞常准","“六险一金,周末双休,年终奖金,咖啡水果”","移动互联网","A轮","150-500人","/旅游/机器学习/深度学习/NLP/图像处理/"
"2933","suanfagongchengshidata","算法工程师","北京","海淀区",25,50,"经验1-3年","硕士","脸球（北京）科技有限公司","“扁平管理 氛围年轻 发展迅速 明星产品”","移动互联网,旅游","A轮","15-50人","/移动互联网/社交/"
"2934","suanfagongchengshidata","算法工程师（银行）-00787","上海","斜土路",15,25,"经验3-5年","本科","同盾科技","“五险一金,带薪年假,弹性工作,商业保险”","信息安全,数据服务","C轮","500-2000人","/银行/机器学习/搜索/NLP/"
"2935","suanfagongchengshidata","算法工程师","杭州","西溪",20,35,"经验3-5年","本科","惠借科技","“弹性工作,五险一金,发展空间广,福利好”","移动互联网","天使轮","50-150人","/移动互联网/互联网金融/机器学习/人工智能/"
"2936","suanfagongchengshidata","工程算法工程师","上海","浦东新区",25,50,"经验3-5年","本科","趣头条","“平均16薪,六险一金,餐补”","移动互联网","上市公司","500-2000人","/Golang/"
"2937","suanfagongchengshidata","TEG03-算法工程师","北京","中关村",20,40,"经验1-3年","硕士","腾讯","“大数据,新产品,大平台”","移动互联网,游戏","上市公司","2000人以上","/移动互联网/大数据/"
"2938","suanfagongchengshidata","算法工程师","上海","复旦大学",15,30,"经验1-3年","硕士","亿可能源","“不考勤,不加班,MIT队友”","移动互联网,数据服务","A轮","50-150人","/大数据/数据挖掘/"
"2939","suanfagongchengshidata","算法工程师","北京","酒仙桥",20,40,"经验3-5年","本科","奇虎360金融","“创新业务,优秀团队,六险一金,带薪假期”","移动互联网,金融","未融资","500-2000人","/语音识别/数据挖掘/机器学习/"
"2940","suanfagongchengshidata","算法工程师","西安","高新技术产业开发区",10,18,"经验5-10年","大专","思尔生物","“自主研发,空间大”","医疗健康,数据服务","未融资","50-150人","/硬件制造/"
"2941","suanfagongchengshidata","算法工程师 (MJ000087)","杭州","长河",25,50,"经验3-5年","硕士","垂衣","“创业公司,弹性工作,双休,年终奖”","电子商务,数据服务","A轮","150-500人","/机器学习/深度学习/建模/NLP/"
"2942","suanfagongchengshidata","算法工程师","杭州","余杭区",18,30,"经验3-5年","本科","贝隐科技","“年底多薪,股票期权,节日福利,多样团建”","金融,数据服务","未融资","15-50人","/互联网金融/机器学习/建模/数据挖掘/"
"2943","suanfagongchengshidata","算法工程师","杭州","小河",25,40,"经验3-5年","硕士","威斯科技","“发展快 氛围好 技术牛”","移动互联网","未融资","50-150人","/推荐/机器学习/NLP/搜索/"
"2944","suanfagongchengshidata","算法工程师","杭州","拱墅区",20,35,"经验3-5年","本科","杭州有步信息技术有限公司","“六险一金,年底双薪,带薪年假,节假日福利”","移动互联网,游戏","未融资","150-500人","/大数据/移动互联网/"
