"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"71","深度学习算法工程师","杭州·下沙","20k-40k","经验不限/本科","13:41发布","嘿豆商城","移动互联网,电子商务/未融资/150-500人","“五险一金”","/智能硬件/"
"72","深度学习算法工程师","广州·广州大道南","30k-60k","经验3-5年/硕士","18:02发布","柏视医疗","医疗健康,数据服务/A轮/50-150人","“初创团队,扁平管理,业界大牛,高成长”","/机器学习/"
"73","深度学习算法研究员（科研岗） (MJ000024)","北京·四惠","15k-25k","经验1-3年/硕士","16:07发布","推想科技","医疗健康,数据服务/C轮/150-500人","“AI行业,福利优厚,大牛带队,行业领先”","/人工智能/"
"74","高性能深度学习库开发工程师","北京·学院路","20k-30k","经验3-5年/本科","2019-03-04","寒武纪科技","硬件,数据服务/A轮/50-150人","“绩效奖金 六险一金 工作居住证 弹性工作”","/图像处理/"
"75","深度学习算法工程师","北京·望京","25k-50k","经验1-3年/本科","18:16发布","觉非科技","移动互联网,人工智能/A轮/15-50人","“发展前景好技术大牛薪酬福利高优质团队”","/图像处理/机器学习/数据挖掘/"
"76","深度学习算法工程师","深圳·横岗","20k-30k","经验1-3年/硕士","16:39发布","菁优网","移动互联网,教育/上市公司/150-500人","“餐补双休,股权激励,16天年假,国内外旅游”","/教育/NLP/数据分析/"
"77","机器学习","北京·常营","50k-70k","经验1-3年/本科","12:38发布","好大夫在线","医疗健康/D轮及以上/500-2000人","“大公司,大平台,机会多,空间大”","/医疗健康/人工智能/深度学习/图像处理/"
"78","深度学习算法工程师","上海·梅园","20k-40k","经验5-10年/硕士","2天前发布","硅基智能","移动互联网/B轮/150-500人","“节假日福利、绩效奖金、双休、免费午餐”","/人工智能/"
"79","深度学习算法工程师","深圳·南山区","20k-40k","经验1-3年/硕士","1天前发布","极视角","移动互联网,数据服务/A轮/50-150人","“待遇丰厚、人工智能、近地铁、颜值高”","/企业服务/人工智能/计算机视觉/"
"80","深度学习算法工程师（2019届）","杭州·文一路","16k-32k","经验应届毕业生/硕士","2天前发布","虹软","移动互联网,信息安全/D轮及以上/500-2000人","“AI行业风口、技术成长快、”","/人工智能/计算机视觉/机器学习/"
"81","深度学习（机器视觉）工程师","北京·望京","15k-30k","经验1-3年/硕士","16:41发布","INDEMIND","硬件/不需要融资/15-50人","“大牛带队,弹性工作,氛围融洽,期权奖励”","/计算机视觉/机器学习/人工智能/"
"82","深度学习研究员","杭州·天目山路","25k-50k","经验不限/博士","1天前发布","图普科技（深度学习图像识别云）","移动互联网,数据服务/A轮/50-150人","“人工智能,高速发展,氛围轻松,期权”","/后端/服务器端/"
"83","【校招】深度学习算法工程师","北京·望京","12k-24k","经验应届毕业生/硕士","2天前发布","陌陌","社交网络/上市公司/500-2000人","“完善的福利,竞争力薪酬,技术氛围好,上升空间大”","/机器学习/"
"84","深度学习算法工程师","广州·员村","15k-30k","经验不限/硕士","2天前发布","星舆科技","移动互联网,数据服务/A轮/50-150人","“高速成长,扁平化,行业前景佳,科研氛围”","/地图/大数据/人工智能/图像处理/"
"85","机器学习/深度学习算法工程师","北京·上地","15k-30k","经验1-3年/硕士","12:00发布","深思考人工智能机器人","移动互联网,企业服务/A轮/50-150人","“弹性工时、核心岗位、AI”","/其他/建模/"
"86","深度学习算法研究员","上海·长宁区","13k-25k","经验1-3年/不限","2天前发布","WESTWELLlab西井科技","数据服务,硬件/B轮/50-150人","“公司环境好,福利好,晋升快,补贴多”","/机器学习/"
"87","深度学习算法工程师","北京·朝阳区","25k-50k","经验1-3年/本科","2019-03-14","便利蜂","移动互联网,生活服务/不需要融资/2000人以上","“股票期权,弹性工作制,六险一金,发展前景好”","/计算机视觉/图像处理/"
"88","深度学习算法工程师","上海·徐汇区","20k-40k","经验1-3年/本科","2019-03-15","特赞|Tezign","移动互联网/B轮/50-150人","“鼓励试错,设计+AI,行业前沿”","/人工智能/机器学习/计算机视觉/"
"89","机器学习","长沙·麓谷","10k-15k","经验不限/硕士","11:10发布","星汉数智","移动互联网,数据服务/未融资/50-150人","“扁平化管理,周末双休,五险一金,交通补助”","/软件开发/"
"90","深度学习算法工程师","上海·徐家汇","20k-40k","经验1-3年/硕士","2019-03-15","媒智科技","移动互联网/A轮/15-50人","“股权激励,氛围好,人性化,发展空间”","/人工智能/机器学习/"
"91","深度学习算法工程师（19届）","北京·望京","12k-24k","经验应届毕业生/本科","2天前发布","陌陌","社交网络/上市公司/500-2000人","“每日下午茶,舒适的环境,可爱的伙伴”","/社交/移动互联网/"
"92","机器学习（NLP）","北京·定福庄","30k-50k","经验不限/硕士","1天前发布","好大夫在线","医疗健康/D轮及以上/500-2000人","“五险一金,年底双薪,定期体检,发展空间”","/语音识别/"
"93","高级深度学习（广州）","广州·棠下","25k-40k","经验3-5年/硕士","1天前发布","图普科技（深度学习图像识别云）","移动互联网,数据服务/A轮/50-150人","“人工智能 高速发展 弹性工作 周末双休”","/技能培训/年底双薪/股票期权/带薪年假/"
"94","深度学习算法专家","上海·浦东新区","40k-80k","经验1-3年/博士","18:00发布","海深科技","移动互联网,电子商务/A轮/15-50人","“年底多薪 技术大牛 学术氛围好 成长迅速”","/"
"95","深度学习算法专家（无人配送）","北京·望京","35k-50k","经验5-10年/硕士","11:15发布","美团点评","移动互联网,O2O/上市公司/2000人以上","“技术大牛,无人驾驶”","/人工智能/机器学习/"
"96","深度学习算法专家","杭州·余杭区","26k-52k","经验3-5年/本科","17:54发布","实在智能","人工智能/天使轮/15-50人","“人工智能、跨界赋能、创业团队”","/大数据/机器学习/NLP/推荐/"
"97","深度学习算法专家","北京·中关村","30k-60k","经验5-10年/硕士","17:37发布","北京望石智慧科技有限公司","医疗健康,人工智能/天使轮/15-50人","“牛人多,薪资有竞争,国际视野,期权”","/人工智能/机器学习/"
"98","深度学习算法工程师","上海·长宁区","20k-40k","经验1-3年/硕士","2天前发布","拼多多","电子商务,移动互联网/上市公司/2000人以上","“平台好,大牛多,薪资待遇佳”","/人工智能/机器学习/"
"99","深度学习算法工程师","广州·越秀区","15k-25k","经验1-3年/本科","2019-03-13","筷子科技","数据服务,广告营销/B轮/50-150人","“深度学习,商业算法,大数据,团队年轻”","/人工智能/图像处理/"
"100","深度学习算法研究员","深圳·沙头角","25k-50k","经验不限/本科","14:11发布","码隆科技","移动互联网/B轮/50-150人","“高薪,弹性时间,有帅哥美女,高颜值队友”","/人工智能/计算机视觉/"
"101","资深深度学习算法","杭州·拱墅区","40K-80K","经验3-5年/硕士","2天前发布","杭州相芯科技有限公司","数据服务,社交网络/A轮/150-500人","“六险一金，技术分享，餐费补贴，福利很多等”","/软件开发/ERP/"
"102","深度学习算法工程师","北京·酒仙桥","15k-30k","经验1-3年/硕士","2019-03-07","homi","移动互联网,硬件/A轮/50-150人","“弹性工作制,boss好,股票期权,福利好”","/智能硬件/爬虫架构/机器学习/Java/C/"
"103","深度学习算法实习生","北京·海淀区","4k-5k","经验1年以下/本科","1天前发布","格灵深瞳","企业服务,数据服务/C轮/150-500人","“扁平化管理,导师制”","/机器学习/"
"104","深度学习工程师","北京·望京","30k-50k","经验1-3年/硕士","15:42发布","猿辅导","移动互联网,教育/D轮及以上/500-2000人","“大牛团队，薪资福利好，地铁旁边”","/机器学习/语音识别/"
"105","机器学习","长沙·开福区","12k-24k","经验3-5年/硕士","2天前发布","安存科技","移动互联网,数据服务/未融资/15-50人","“机器学习,深度学习,数据挖掘”","/大数据/算法/数据挖掘/"
"106","机器学习","北京·朝阳区","25k-50k","经验不限/本科","12:39发布","好大夫在线","医疗健康/D轮及以上/500-2000人","“大公司,大平台,空间大,机会多”","/图像处理/"
"107","资深深度学习框架工程师","上海·长宁区","50k-60k","经验3-5年/本科","2天前发布","拼多多","电子商务,移动互联网/上市公司/2000人以上","“上升空间大，成长迅速，平台好，薪酬待遇高”","/电商/移动互联网/Flink/Hadoop/Spark/"
"108","深度学习算法专家","杭州·临平","25k-50k","经验3-5年/本科","2天前发布","淘宝","电子商务,移动互联网/上市公司/2000人以上","“Geek,亿级流量,大数据,GPU集群”","/电商/大数据/人工智能/机器学习/"
"109","深度学习算法工程师","上海·张江","18k-35k","经验1-3年/硕士","2019-03-05","达观数据","人工智能/B轮/150-500人","“技术强 发展空间大 人工智能 薪资福利优”","/机器学习/图像处理/NLP/"
"110","深度学习算法工程师/资深","深圳·南山区","25k-50k","经验不限/本科","2019-03-14","无秘","移动互联网,金融/B轮/150-500人","“弹性工作制,技术大咖,免费晚餐”","/机器学习/计算机视觉/"
"111","机器学习/深度学习算法研究员/专家","北京·望京","25k-40k","经验3-5年/本科","11:15发布","美团点评","移动互联网,O2O/上市公司/2000人以上","“技术大牛；免费班车”","/人工智能/"
"112","机器学习","北京·望京","20k-40k","经验1-3年/本科","1天前发布","数美","企业服务,数据服务/B轮/150-500人","“海量数据,顶级团队,飞速发展”","/广告营销/大数据/数据挖掘/数据分析/"
"113","深度学习应用开发工程师","上海·三林","20k-30k","经验3-5年/硕士","2019-03-13","中国电信云计算公司","数据服务/上市公司/500-2000人","“央企福利，中台研发加班少 待遇好牛人多”","/大数据/云计算/算法/数据挖掘/"
"114","深度学习工程师","上海·徐汇区","25k-40k","经验1-3年/本科","11:21发布","思核科技","人工智能/B轮/50-150人","“技术驱动,前沿科技,薪资高,精英团队”","/人工智能/机器学习/计算机视觉/"
"115","深度学习（广州）","广州·棠下","19k-30k","经验不限/硕士","1天前发布","图普科技（深度学习图像识别云）","移动互联网,数据服务/A轮/50-150人","“人工智能 高速发展 弹性工作 周末双休”","/技能培训/年底双薪/股票期权/带薪年假/"
"116","深度学习平台开发工程师","北京·海淀区","15k-30k","经验不限/本科","1天前发布","格灵深瞳","企业服务,数据服务/C轮/150-500人","“扁平化管理,不定期团建”","/后端/docker/Python/Golang/"
"117","深度学习工程师","福州·台江区","15k-24k","经验1-3年/硕士","2天前发布","思凯迈（福州）科技有限公司","移动互联网,数据服务/不需要融资/15-50人","“AI,高效,深度学习”","/大数据/机器学习/算法/"
"118","深度学习工程师（2019届校招）","南京·沿江","10k-15k","经验应届毕业生/硕士","10:01发布","焦点科技","电子商务/上市公司/2000人以上","“一日三餐、免费班车、下午茶”","/人工智能/"
"119","机器学习","北京·学院路","25k-45k","经验不限/硕士","2天前发布","华凯实业","移动互联网电子商务/未融资/150-500人","“待遇好，空间大，上市企业”","/人工智能/深度学习/"
"120","深度学习算法研发工程师","西安·曲江新区","15k-30k","经验3-5年/硕士","2019-03-14","维视科技","移动互联网/A轮/15-50人","“硅谷资源,精英团队,深度学习,人工智能”","/人工智能/计算机视觉/模式识别/"
"121","深度学习","北京·常营","50k-70k","经验1-3年/本科","12:38发布","好大夫在线","医疗健康/D轮及以上/500-2000人","“大公司,大平台,机会多,空间大”","/医疗健康/人工智能/图像处理/算法/"
"122","机器学习","北京·望京","20k-40k","经验1-3年/本科","1天前发布","数美","企业服务,数据服务/B轮/150-500人","“飞速发展,大佬领投,顶级团队,海量数据”","/广告营销/金融/NLP/算法/"
"123","2019-深度学习/机器学习工程师","武汉·东湖新技术开发区","7k-14k","经验应届毕业生/本科","2天前发布","极验","信息安全,数据服务/B轮/50-150人","“团队超棒,产品超酷,AI,极客范”","/信息安全/算法/"
"124","高级深度学习算法工程师 (MJ000018)","北京·四惠","30k-60k","经验3-5年/硕士","16:07发布","推想科技","医疗健康,数据服务/C轮/150-500人","“人工智能,快速成长,弹性工作,年终奖丰厚”","/午餐补助/弹性工作/技能培训/五险一金/"
"125","资深深度学习算法工程师","成都·武侯区","30k-45k","经验3-5年/硕士","1天前发布","宜高美","数据服务,其他/不需要融资/150-500人","“无人驾驶,项目奖,年终奖,各种福利”","/汽车/"
