"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"70","图像算法","深圳·科技园","28k-35k","经验3-5年/本科","3天前发布","木白科技","企业服务,医疗健康/天使轮/少于15人","“如果你爱学习肯钻研，报班买资料，公司买单”","/图像处理/深度学习/"
"71","图像算法工程师","厦门·思明区","15k-20k","经验不限/本科","17:35发布","唯你网","企业服务,移动互联网/A轮/500-2000人","“落户厦门,六险一金,AI大团队,专家云集”","/图像处理/模式识别/"
"72","图像算法工程师","北京·望京","30k-60k","经验5-10年/本科","15:43发布","美团点评","移动互联网,O2O/上市公司/2000人以上","“免费班车”","/图像处理/"
"73","图像算法工程师","上海·张江","18k-35k","经验1-3年/硕士","09:27发布","图麟科技","移动互联网,硬件/A轮/50-150人","“人工智能行业 发展前景好”","/移动互联网/云计算/计算机视觉/图像处理/"
"74","图像算法工程师","深圳·南山区","25k-40k","经验不限/硕士","00:00发布","平安智慧城","移动互联网/不需要融资/2000人以上","“新团队！新机遇！”","/图像处理/深度学习/"
"75","图像算法工程师","成都·高新区","15k-22k","经验3-5年/本科","08:31发布","四川长虹电器股份有限公司","硬件/上市公司/2000人以上","“带薪年假,晋升空间”","/图像处理/"
"76","图像算法工程师","上海·斜土路","20k-30k","经验不限/硕士","00:00发布","平安智慧城","移动互联网/不需要融资/2000人以上","“新团队！新机遇！”","/图像处理/计算机视觉/"
"77","校招-图像识别算法培训生","广州·东圃","12k-24k","经验应届毕业生/硕士","2天前发布","酷狗音乐","移动互联网,文化娱乐/上市公司/500-2000人","“餐饮补贴 绩效奖励 双休”","/音乐/直播/人工智能/图像处理/"
"78","图像算法工程师","杭州·西溪","20k-35k","经验3-5年/本科","1天前发布","天壤智能","移动互联网,企业服务/A轮/50-150人","“竞争力薪酬,带薪年假,mac标配”","/人工智能/深度学习/图像处理/"
"79","图像算法工程师","北京·海淀区","20k-40k","经验3-5年/硕士","18:22发布","金山云","移动互联网,数据服务/D轮及以上/500-2000人","“免费三餐、弹性工作制、免费班车”","/技能培训/节日礼物/瑜伽房/免费班车/"
"80","图像算法工程师","厦门·湖里区","13k-25k","经验3-5年/本科","2天前发布","万科梅沙科技","移动互联网/上市公司/2000人以上","“世界500”","/深度学习/模式识别/"
"81","高级图像识别算法工程师","北京·魏公村","40k-70k","经验3-5年/硕士","2019-03-11","微模式","金融,信息安全/不需要融资/50-150人","“大牛带队,高度自主权,提升空间大,不缺数据”","/人工智能/机器学习/计算机视觉/模式识别/"
"82","图像算法专家","杭州·西溪","35k-40k","经验3-5年/硕士","10:10发布","51公积金管家","移动互联网/B轮/150-500人","“准独角兽,扁平化发展,福利丰厚,团队协作”","/机器学习/深度学习/"
"83","图像算法实习生","上海·张江","10k-20k","经验不限/硕士","09:27发布","图麟科技","移动互联网,硬件/A轮/50-150人","“人工智能行业 实习生”","/云计算/移动互联网/人工智能/图像处理/计算机视觉/"
