"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"228","算法工程师","北京·学院路","25k-50k","经验3-5年/硕士","1天前发布","慧安金科","人工智能,数据服务/A轮/50-150人","“六险一金 弹性工作 零食供应 免费早午餐”","/机器学习/深度学习/建模/"
"229","算法工程师","深圳·南山区","15k-30k","经验1-3年/硕士","1天前发布","风变科技（深圳）有限公司","移动互联网,教育/A轮/150-500人","“技术氛围,前沿技术,团队年轻,团队专业”","/数据挖掘/数据分析/"
"230","算法工程师（用户方向） (MJ000082)","杭州·长河","20k-40k","经验3-5年/本科","1天前发布","垂衣","电子商务,数据服务/A轮/150-500人","“五险一金，18薪，双休，氛围简单”","/电商/人工智能/"
"231","算法工程师","杭州·西溪","25k-40k","经验1-3年/本科","1天前发布","蜂融网络","移动互联网,金融/A轮/150-500人","“发展迅速,全员持股,国外旅游,自由打卡”","/互联网金融/"
"232","算法工程师","合肥·蜀山区","12k-24k","经验3-5年/硕士","1天前发布","飞常准","移动互联网/A轮/150-500人","“六险一金,周末双休,年终奖金,咖啡水果”","/旅游/机器学习/深度学习/NLP/图像处理/"
"233","算法工程师","北京·海淀区","25k-50k","经验1-3年/硕士","2天前发布","脸球（北京）科技有限公司","移动互联网,旅游/A轮/15-50人","“扁平管理 氛围年轻 发展迅速 明星产品”","/移动互联网/社交/"
"234","算法工程师（银行）-00787","上海·斜土路","15k-25k","经验3-5年/本科","13:44发布","同盾科技","信息安全,数据服务/C轮/500-2000人","“五险一金,带薪年假,弹性工作,商业保险”","/银行/机器学习/搜索/NLP/"
"235","算法工程师","杭州·西溪","20k-35k","经验3-5年/本科","1天前发布","惠借科技","移动互联网/天使轮/50-150人","“弹性工作,五险一金,发展空间广,福利好”","/移动互联网/互联网金融/机器学习/人工智能/"
"236","工程算法工程师","上海·浦东新区","25k-50k","经验3-5年/本科","13:25发布","趣头条","移动互联网/上市公司/500-2000人","“平均16薪,六险一金,餐补”","/Golang/"
"237","TEG03-算法工程师","北京·中关村","20k-40k","经验1-3年/硕士","11:01发布","腾讯","移动互联网,游戏/上市公司/2000人以上","“大数据,新产品,大平台”","/移动互联网/大数据/"
"238","算法工程师","上海·复旦大学","15k-30k","经验1-3年/硕士","10:04发布","亿可能源","移动互联网,数据服务/A轮/50-150人","“不考勤,不加班,MIT队友”","/大数据/数据挖掘/"
"239","算法工程师","北京·酒仙桥","20k-40k","经验3-5年/本科","1天前发布","奇虎360金融","移动互联网,金融/未融资/500-2000人","“创新业务,优秀团队,六险一金,带薪假期”","/语音识别/数据挖掘/机器学习/"
"240","算法工程师","西安·高新技术产业开发区","10k-18k","经验5-10年/大专","1天前发布","思尔生物","医疗健康,数据服务/未融资/50-150人","“自主研发,空间大”","/硬件制造/"
"241","算法工程师 (MJ000087)","杭州·长河","25k-50k","经验3-5年/硕士","1天前发布","垂衣","电子商务,数据服务/A轮/150-500人","“创业公司,弹性工作,双休,年终奖”","/机器学习/深度学习/建模/NLP/"
"242","算法工程师","杭州·余杭区","18k-30k","经验3-5年/本科","1天前发布","贝隐科技","金融,数据服务/未融资/15-50人","“年底多薪,股票期权,节日福利,多样团建”","/互联网金融/机器学习/建模/数据挖掘/"
"243","算法工程师","杭州·小河","25k-40k","经验3-5年/硕士","1天前发布","威斯科技","移动互联网/未融资/50-150人","“发展快 氛围好 技术牛”","/推荐/机器学习/NLP/搜索/"
"244","算法工程师","杭州·拱墅区","20k-35k","经验3-5年/本科","1天前发布","杭州有步信息技术有限公司","移动互联网,游戏/未融资/150-500人","“六险一金,年底双薪,带薪年假,节假日福利”","/大数据/移动互联网/"
"245","算法工程师","郑州·金水区","15k-25k","经验3-5年/硕士","1天前发布","郑州创恒实业有限公司","移动互联网/未融资/150-500人","“周末双休,五险一金,员工旅游,年终奖”","/云计算/大数据/图像处理/语音识别/人工智能/"
"246","算法工程师","南京·安德门","8k-15k","经验不限/本科","1天前发布","南京杰谱企业管理咨询有限公司","人工智能/未融资/150-500人","“五险一金,晋升速度快,节日福利,年终奖”","/人工智能/数据挖掘/"
"247","算法工程师","北京·酒仙桥","20k-35k","经验3-5年/不限","2天前发布","跨越速运","其他/不需要融资/2000人以上","“地图 物流”","/数据挖掘/推荐/搜索/"
"248","算法工程师","上海·共和新路","15k-30k","经验不限/硕士","2天前发布","晶赞科技Zamplus","数据服务,文化娱乐/D轮及以上/150-500人","“大数据,互联网”","/深度学习/机器学习/建模/"
"249","算法工程师","北京·太阳宫","20k-40k","经验不限/硕士","2天前发布","便利蜂","移动互联网,生活服务/不需要融资/2000人以上","“公司发展速度快，上升空间大，薪酬福利优”","/新零售/电商/建模/机器学习/深度学习/"
"250","算法工程师","北京·东城区","15k-30k","经验3-5年/本科","2天前发布","考虫网","教育/D轮及以上/150-500人","“在线教育,D轮,发展空间,热情 创新”","/"
"251","算法工程师（上海）","上海·徐汇区","25k-50k","经验3-5年/不限","2天前发布","遨游酒店信息技术(深圳)有限责任公司","移动互联网/不需要融资/500-2000人","“年终奖金,弹性工作”","/人工智能/机器学习/深度学习/NLP/"
"252","算法工程师","上海·张江","20k-30k","经验3-5年/硕士","2天前发布","智驾科技","人工智能/B轮/50-150人","“大牛团队,弹性工作,免费午餐,氛围融洽”","/汽车/人工智能/计算机视觉/"
"253","算法工程师(J10104)","上海·普陀区","15k-30k","经验1-3年/硕士","2天前发布","AdMaster","数据服务/不需要融资/500-2000人","“扁平管理 行业领先 氛围轻松”","/人工智能/机器学习/深度学习/"
"254","算法工程师","北京·望京","15k-30k","经验3-5年/硕士","2天前发布","火花思维","移动互联网,教育/B轮/500-2000人","“七险一金”","/团队牛逼/交通补助/在线教育/数学思维/"
"255","算法工程师","北京·大山子","20k-35k","经验3-5年/本科","2天前发布","花椒直播","移动互联网,社交网络/不需要融资/150-500人","“大牛带队 网红食堂 学习成长”","/深度学习/机器学习/人工智能/"
"256","算法工程师(J10106)","北京·海淀区","15k-30k","经验1-3年/硕士","2天前发布","AdMaster","数据服务/不需要融资/500-2000人","“扁平管理 行业领先 氛围轻松”","/机器学习/人工智能/"
"257","算法工程师","杭州·滨江区","15k-25k","经验1-3年/本科","2天前发布","览众数据","电子商务,数据服务/B轮/150-500人","“风口行业、快速学习,快速成长,节日福利”","/机器学习/数据挖掘/"
"258","算法工程师","上海·长宁区","30k-35k","经验3-5年/本科","2天前发布","文盛资产","数据服务,移动互联网/C轮/150-500人","“稳定性好,效益好”","/大数据/企业服务/Python/Java/搜索/"
"259","算法工程师","北京·朝阳区","30k-50k","经验3-5年/本科","3天前发布","REDEFINE","移动互联网/不需要融资/150-500人","“五险一金,发展空间,美女如云”","/机器学习/"
"260","算法工程师【杭州】","杭州·余杭区","15k-30k","经验1年以下/硕士","2天前发布","数澜科技","企业服务,数据服务/A轮/150-500人","“大牛云集,股票期权,六险一金,成长空间”","/机器学习/深度学习/"
"261","算法工程师","上海·徐汇区","20k-30k","经验1-3年/本科","2天前发布","MoSeeker仟寻","移动互联网/B轮/50-150人","“B轮,移动互联网,AI,算法大牛”","/大数据/数据挖掘/数据处理/"
"262","算法工程师","北京·大山子","35k-70k","经验5-10年/大专","2天前发布","同程艺龙","旅游,电子商务/上市公司/2000人以上","“千万级流量,扁平化管理”","/机器学习/推荐/"
"263","算法工程师","杭州·西溪","20k-40k","经验3-5年/本科","2天前发布","天壤智能","移动互联网,企业服务/A轮/50-150人","“五险一金,氛围好”","/深度学习/机器学习/数据挖掘/"
"264","算法工程师","杭州·西溪","15k-30k","经验3-5年/本科","2天前发布","微财网络","企业服务,电子商务/A轮/150-500人","“五险一金，福利多多，奖金多多，发展前景佳”","/广告营销/企业服务/推荐/"
