"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"167","图像算法","北京·紫竹桥","25k-30k","经验应届毕业生/博士","2019-03-06","京北方","金融/D轮及以上/2000人以上","“扁平管理领导nice”","/金融/"
"168","深度学习/机器视觉/图像算法工程师","杭州·西兴","10k-20k","经验不限/硕士","14:26发布","很赞科技","游戏/未融资/50-150人","“双休法定假日 五险一金 节日福利”","/图像处理/机器学习/模式识别/"
"169","图像处理算法工程师","武汉·东湖新技术开发区","6k-12k","经验不限/本科","1天前发布","小狮科技","硬件,移动互联网/天使轮/15-50人","“每日茶果 双休 高薪”","/C++/Linux/Unix/"
"170","医学图像算法工程师","北京·望京","20k-40k","经验1-3年/硕士","1天前发布","数坤科技","医疗健康/B轮/15-50人","“热门行业，技术大牛，创业氛围”","/医疗健康/人工智能/深度学习/图像处理/"
"171","图像算法工程师（应届生）","厦门·思明区","8k-12k","经验应届毕业生/硕士","1天前发布","厦门福信光电","硬件/未融资/150-500人","“人工智能 图像算法,深度学习”","/深度学习/图像处理/模式识别/"
"172","图像算法/AI工程师（机器人行业）","深圳·科技园","13k-25k","经验1-3年/硕士","2天前发布","果力智能科技","硬件,文化娱乐/天使轮/15-50人","“与大咖共事 人性化工作氛围 匹配的薪资”","/深度学习/计算机视觉/图像处理/人工智能/"
"173","图像算法工程师","北京·德胜门","25k-35k","经验3-5年/硕士","2天前发布","u","其他/不需要融资/500-2000人","“人工智能”","/人工智能/机器学习/图像处理/"
"174","图像算法专家","北京·亦庄","35k-70k","经验5-10年/硕士","1天前发布","京东物流","电子商务/上市公司/2000人以上","“五险一金、500强、免费班车、餐补”","/物流/"
"175","图像算法工程师","深圳·西丽","15k-25k","经验1-3年/本科","2天前发布","盛世乐居","移动互联网、O2O/不需要融资/500-2000人","“晋升空间大 领导nice 薪酬面谈空间大”","/机器学习/深度学习/计算机视觉/人工智能/"
"176","图像测量技术工程师","北京·朝阳区","20k-38k","经验3-5年/本科","2天前发布","必要商城","电子商务/不需要融资/150-500人","“盈利平台,电商独角兽,千万用户”","/大数据/算法/图像处理/建模/"
"177","图像算法工程师","北京·朝阳区","25k-50k","经验1-3年/本科","1天前发布","华盛新动","移动互联网/未融资/少于15人","“依靠苏州大学优势，有机会深造”","/计算机视觉/机器学习/深度学习/图像处理/"
"178","图像算法工程师","杭州·长河","11k-22k","经验应届毕业生/本科","1天前发布","易思维","硬件/A轮/150-500人","“福利待遇优厚”","/""""/"
"179","图像算法工程师","北京·酒仙桥","25k-50k","经验3-5年/本科","2天前发布","微店","移动互联网,电子商务/C轮/500-2000人","“竞争力薪资,期权激励,完善福利”","/图像处理/机器学习/深度学习/"
"180","图像处理算法","北京·望京","15k-20k","经验应届毕业生/硕士","15:42发布","猿辅导","移动互联网,教育/D轮及以上/500-2000人","“大牛团队，年终奖，前沿技术，地铁周边”","/教育/移动互联网/"
"181","图像算法工程师","北京·酒仙桥","30k-50k","经验3-5年/硕士","09:51发布","微店","移动互联网,电子商务/C轮/500-2000人","“核心业务,福利好,晋升调薪”","/图像处理/数据挖掘/"
"182","图像算法工程师","杭州·江南","15k-30k","经验不限/本科","2天前发布","TP-LINK","硬件/不需要融资/2000人以上","“公司规模大,发展潜力大,团队优秀,丰厚年终奖”","/图像处理/"
"183","图像算法研发工程师","北京·中关村","25k-50k","经验3-5年/本科","2天前发布","好未来","移动互联网,教育/上市公司/2000人以上","“五险一金,年终奖金”","/教育/PHP/图像处理/模式识别/机器学习/"
"184","图像算法工程师","杭州·艮山","15k-25k","经验1-3年/本科","2天前发布","zienon","移动互联网,数据服务/A轮/15-50人","“五险一金,股票期权,带薪旅游,扁平管理”","/机器学习/深度学习/图像处理/模式识别/"
