"","name","location","salary","require","time","company","companysituation","companyintro","tags"
"236","NLP算法实习生","北京·海淀区","28k-45k","经验不限/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“六险一金，弹性工作，免费三餐，租房补贴，扁平管理，过亿用户，职业大牛，晋升空间，团队氛围好”","/扁平管理/弹性工作/大厨定制三餐/就近租房补贴/"
"237","自然语言算法工程师（NLP）","北京·西二旗","25k-50k","经验3-5年/本科","18:58发布","作业帮","移动互联网,教育/D轮及以上/2000人以上","“晋升空间,三餐”","/股票期权/免费三餐/打车报销/14薪/"
"238","自然语言处理（NLP）工程师","武汉·洪山区","10k-20k","经验不限/本科","2天前发布","汉王","移动互联网,数据服务/不需要融资/15-50人","“五险一金,带薪年假,节日福利等”","/大数据/人工智能/机器学习/"
"239","自然语言处理工程师","厦门·思明区","20k-30k","经验1-3年/硕士","2019-03-15","多维树","数据服务/天使轮/少于15人","“行业潜力,前沿技术,弹性工作”","/电商/机器学习/深度学习/NLP/算法/"
"240","NLP算法工程师","北京·大兴区","30k-40k","经验3-5年/本科","2019-03-09","同仁堂健康","医疗健康,其他/不需要融资/2000人以上","“免费三餐，健身房，节日福利”","/医疗健康/人工智能/机器学习/"
"241","自然语言处理（NLP）","北京·车公庄","20k-35k","经验3-5年/本科","20:22发布","数起科技","移动互联网/A轮/50-150人","“五险一金，升值空间”","/人工智能/机器学习/算法/"
"242","nlp","上海·闵行区","20k-40k","经验1-3年/硕士","13:44发布","泛微","移动互联网,企业服务/上市公司/2000人以上","“半年调薪,福利待遇佳,免费三餐,平台大”","/大数据/机器学习/深度学习/算法/"
"243","自然语言处理工程师","北京·海淀区","25k-50k","经验3-5年/本科","2019-03-06","小米","移动互联网/D轮及以上/2000人以上","“六险一金、年终丰厚、团队核心”","/机器学习/NLP/"
"244","NLP算法工程师/专家/研究员","北京·望京","30k-50k","经验3-5年/本科","15:50发布","美团点评","移动互联网,O2O/上市公司/2000人以上","“平台大，福利好，发展快”","/人工智能/"
"245","自然语言处理工程师","北京·学院路","15k-28k","经验1-3年/本科","2天前发布","彩彻区明科技","移动互联网,生活服务/A轮/15-50人","“六险一金 弹性工作 午餐 水果零食 健身”","/移动互联网/人工智能/"
"246","自然语言处理资深专家-nlp","北京·中关村","30k-50k","经验3-5年/本科","1天前发布","爱奇艺","广告营销,文化娱乐/上市公司/2000人以上","“核心算法”","/算法/"
"247","NLP算法科学家","北京·中关村","35k-70k","经验3-5年/博士","2019-03-06","好未来","移动互联网,教育/上市公司/2000人以上","“上市公司,大牛团队,晋升空间大,弹性工作制”","/大数据/机器学习/深度学习/"
"248","NLP算法工程师","南京·湖北路","15k-30k","经验1-3年/本科","2019-03-05","冰鉴科技","移动互联网,金融/B轮/150-500人","“发展前景好”","/带薪年假/定期体检/年度旅游/金融科技/"
"249","自然语言处理工程师（上海）","上海·静安寺","15k-20k","经验应届毕业生/硕士","10:27发布","Gridsum 国双","数据服务,企业服务/上市公司/500-2000人","“上市大数据,年终奖金，技术牛人多”","/大数据/云计算/算法/机器学习/NLP/"
"250","自然语言处理","北京·望京","20k-40k","经验1-3年/本科","1天前发布","数美","企业服务,数据服务/B轮/150-500人","“BAT团队,互联网氛围,七险一金”","/大数据/NLP/数据挖掘/"
"251","自然语言处理工程师 (MJ001015)","广州·番禺区","20k-40k","经验1-3年/本科","2019-03-13","欢聚时代（YY Inc）","移动互联网/上市公司/2000人以上","“平台大,福利多”","/Java/"
"252","自然语言处理工程师","重庆·渝北区","10k-20k","经验1-3年/硕士","2019-03-12","觉晓教育","移动互联网,教育/不需要融资/50-150人","“高薪,千平现代化,五险一金,30天年假”","/数据挖掘/算法/"
"253","自然语言处理","杭州·长河","4k-8k","经验1年以下/本科","2天前发布","谷神星","信息安全,移动互联网/A轮/50-150人","“五险一金，转正机会，带薪病假，技术交流”","/后端/C++/Python/NLP/"
"254","资深自然语言处理","北京·上地","40k-80k","经验5-10年/硕士","16:27发布","北京八维研修学院","教育/未融资/2000人以上","“NLP，五险一金，餐补房补，月度绩效”","/教育/人工智能/NLP/算法/"
"255","高级NLP算法工程师","上海·张江","30k-40k","经验3-5年/本科","11:10发布","喜马拉雅","移动互联网,文化娱乐/D轮及以上/500-2000人","“弹性工作 福利待遇好 音频独角兽”","/机器学习/"
"256","自然语言处理工程师","上海·浦江","20k-40k","经验1-3年/硕士","13:44发布","泛微","移动互联网,企业服务/上市公司/2000人以上","“半年调薪,福利待遇佳,免费三餐”","/大数据/人工智能/机器学习/"
"257","NLP工程师","北京·来广营","20k-40k","经验1-3年/本科","1天前发布","数美","企业服务,数据服务/B轮/150-500人","“BAT团队,互联网氛围,七险一金”","/大数据/数据挖掘/"
"258","自然语言处理","北京·酒仙桥","25k-50k","经验不限/本科","2019-03-13","博美科技","电子商务,移动互联网/未融资/150-500人","“机器学习,深度学习,优化算法,NLP”","/机器学习/深度学习/推荐/NLP/"
"259","高级NLP算法工程师","上海·静安区","28k-40k","经验3-5年/本科","19:01发布","淘集集","电子商务/B轮/500-2000人","“扁平化管理,平台大,奖金多,15薪”","/电商/Python/搜索/"
"260","高级自然语言处理算法工程师","北京·朝阳区","20k-40k","经验3-5年/硕士","1天前发布","健康有益","移动互联网,医疗健康/B轮/50-150人","“行业前景,个人成长,激励机制”","/深度学习/模式识别/"
"261","NLP高级算法工程师","深圳·南山区","20k-35k","经验不限/本科","18:16发布","一面数据","移动互联网,数据服务/A轮/50-150人","“大数据人工智能；清华系大牛；技术氛围浓”","/大数据/"
"262","NLP高级算法工程师","南京·雨花台区","15k-30k","经验3-5年/硕士","15:35发布","北明软件","移动互联网,数据服务/上市公司/2000人以上","“五险一金、餐补电脑补、发展空间大”","/深度学习/"
"263","算法工程师-NLP","北京·海淀区","25k-50k","经验不限/本科","3天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“六险一金；发展空间大；待遇好”","/移动互联网/"
"264","【校招】自然语言处理研究员","北京·五道口","15k-30k","经验应届毕业生/硕士","3天前发布","搜狗","移动互联网,数据服务/上市公司/2000人以上","“大牛同事,技术氛围”","/NLP/"
"265","自然语言处理工程师","深圳·科技园","20k-40k","经验3-5年/本科","2天前发布","金蝶","移动互联网,电子商务/上市公司/2000人以上","“大平台发展机遇广福利待遇好团队氛围好”","/图像处理/算法/NLP/深度学习/"
"266","nlp高级算法","北京·东单","30k-40k","经验1-3年/硕士","2019-03-12","Opera","移动互联网/上市公司/500-2000人","“五险一金,成长空间,补充医疗,免费三餐”","/机器学习/人工智能/"
"267","腾讯广告自然语言处理研究员（研发中心-北京）","北京·中关村","20k-40k","经验3-5年/硕士","10:38发布","腾讯","移动互联网,游戏/上市公司/2000人以上","“大平台、工作环境好、福利待遇好”","/NLP/"
"268","nlp自然语言处理","厦门·滨海","10k-20k","经验1年以下/本科","3天前发布","厦门云译","移动互联网/未融资/15-50人","“五险一金，周末双休，团队优秀，办公环境好”","/人工智能/机器学习/数据挖掘/"
"269","自然语言处理工程师","合肥·经济技术开发区","20k-40k","经验3-5年/本科","10:23发布","艺飞万家","移动互联网/不需要融资/50-150人","“五险一金,带薪年假,年终奖金,免费旅游”","/移动互联网/工具软件/算法/数据挖掘/"
"270","NLP工程师（AI实验室）","上海·梅园","20k-40k","经验1-3年/本科","2天前发布","胡桃","移动互联网,人工智能/A轮/50-150人","“大型金融集团，高价值团队”","/算法/"
"271","自然语言处理工程师","上海·浦江","50k-100k","经验3-5年/硕士","2019-03-06","泛微","移动互联网,企业服务/上市公司/2000人以上","“免费三餐,周末双休,绩效奖金,员工旅游”","/算法/机器学习/NLP/人工智能/"
"272","腾讯广告自然语言处理研究员（研发中心-深圳）","深圳·南油","20k-40k","经验3-5年/硕士","10:38发布","腾讯","移动互联网,游戏/上市公司/2000人以上","“大平台、工作环境好、福利待遇好”","/NLP/"
"273","自然语言处理工程师","上海·北新泾","20k-40k","经验3-5年/本科","15:44发布","携程","移动互联网,旅游/上市公司/2000人以上","“海量数据 弹性工时 业界大牛”","/NLP/人工智能/"
"274","自然语言处理工程师","北京·中关村","20k-25k","经验1-3年/硕士","14:38发布","北大方正信产集团","移动互联网,硬件/上市公司/2000人以上","“团队背景好,学习氛围浓,地理位置佳,博士后站”","/大数据/移动互联网/机器学习/深度学习/算法/"
"275","自然语言处理工程师（NLP工程师）","北京·太阳宫","20k-40k","经验不限/本科","2天前发布","尊嘉金控","移动互联网、金融/不需要融资/50-150人","“技术氛围,行业前景好,团队棒,大牛多”","/大数据/互联网金融/数据挖掘/机器学习/算法/"
"276","自然语言处理","深圳·香蜜湖","20k-40k","经验3-5年/硕士","18:31发布","深圳市嘉德软件有限公司","移动互联网,电子商务/不需要融资/50-150人","“发展迅速，福利待遇佳”","/"
"277","NLP","杭州·仓前","20K-40K","经验5-10年/硕士","21:10发布","临智而安","移动互联网/天使轮/15-50人","“海龟博士带队研究组”","/后端/服务器端/"
"278","自然语言处理（NLP）","北京·西直门","25k-50k","经验3-5年/硕士","2天前发布","Udesk－企业级智能客服平台","移动互联网,企业服务/C轮/150-500人","“待遇优厚,数据量大,地铁周边,团队务实”","/云计算/大数据/人工智能/数据挖掘/算法/"
"279","NLP工程师","北京·五道口","25k-50k","经验不限/不限","2天前发布","Woobo","教育,硬件/A轮/15-50人","“精英团队,福利丰厚,独角兽公司,人性化管理”","/人工智能/机器学习/算法/"
"280","自然语言处理高级工程师（医疗行业）","北京·西三旗","15k-30k","经验不限/硕士","07:59发布","知网","移动互联网,电子商务/上市公司/2000人以上","“牛逼的产品;优秀的团队;行业领导者”","/大数据/医疗健康/数据挖掘/数据分析/NLP/算法/"
"281","自然语言处理工程师","长沙·麓谷","10k-15k","经验不限/本科","11:10发布","星汉数智","移动互联网,数据服务/未融资/50-150人","“扁平化管理,周末双休,五险一金,年终奖”","/软件开发/"
"282","NLP自然语言处理工程师","深圳·科技园","25k-50k","经验3-5年/本科","1天前发布","苹果树","金融,数据服务/A轮/50-150人","“腾讯研发,技术提升,弹性上班,制度规范”","/语音识别/语音合成/算法/"
"283","搜狗输入法-自然语言处理研发工程师","北京·五道口","20k-40k","经验1-3年/硕士","3天前发布","搜狗","移动互联网,数据服务/上市公司/2000人以上","“搜狗输入法,自然语言,AI领域”","/NLP/"
"284","NLP开发工程师","广州·大学城","13k-25k","经验1-3年/硕士","1天前发布","讯码科技","移动互联网,生活服务/A轮/150-500人","“环境赞,福利全,待遇优,牛人多”","/计算机视觉/机器学习/深度学习/"
"285","NLP 中级工程师","廊坊·广阳区","8k-15k","经验1-3年/本科","1天前发布","ZingFront智线","移动互联网,数据服务/A轮/50-150人","“带薪年假+福利多+办公环境好+氛围自由开放”","/绩效奖金/股票期权/领导好/扁平管理/"
"286","自然语言处理nlp工程师","上海·闵行区","20k-40k","经验1-3年/硕士","13:44发布","泛微","移动互联网,企业服务/上市公司/2000人以上","“半年调薪,主板上市,平台大,稳定”","/大数据/人工智能/算法/"
"287","自然语言处理nlp","北京·西北旺","30k-60k","经验1-3年/本科","2天前发布","北京麟升太发展有限公...","移动互联网、人工智能/未融资/50-150人","“五险一金全额 晋升空间大”","/人工智能/算法/"
"288","自然语言处理","北京·马驹桥","30k-60k","经验1-3年/本科","2019-03-15","北京武明群达商贸有限公司","电子商务/B轮/150-500人","“免费三餐，保底14薪”","/人工智能/NLP/深度学习/"
"289","资深NLP","北京·酒仙桥","40k-60k","经验3-5年/本科","16:19发布","360","移动互联网,游戏/上市公司/2000人以上","“三餐免费、班车、健身房、浴室、洗衣房”","/"
"290","NLP工程师-反作弊","北京·海淀区","30k-60k","经验3-5年/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“六险一金，弹性工作，免费三餐，租房补贴”","/后端开发/"
"291","NLP工程师 — 小爱同学","北京·西三旗","30k-60k","经验3-5年/本科","2019-03-08","小米","移动互联网/D轮及以上/2000人以上","“餐补,年终奖,人工智能,班车”","/人工智能/"
"292","自然语言处理研发工程师","北京·团结湖","25k-50k","经验不限/本科","11:44发布","猎户星空","移动互联网,硬件/B轮/500-2000人","“行业大牛，人工智能，前沿技术及产品”","/大数据/算法/数据挖掘/"
"293","自然语言处理算法","北京·望京","30k-60k","经验3-5年/本科","19:54发布","阿里巴巴集团-中台","移动互联网,电子商务/上市公司/2000人以上","“股票激励,年终奖丰厚,大牛指导”","/Java/Python/机器学习/"
"294","NLP高级算法工程师","北京·海淀区","25k-40k","经验1-3年/本科","2019-03-15","绿湾","企业服务,数据服务/B轮/150-500人","“六险一金 供早餐 午餐补 房补”","/移动互联网/"
"295","自然语言处理工程师","上海·北新泾","14k-22k","经验3-5年/本科","2天前发布","车音智能","移动互联网,其他/上市公司/150-500人","“弹性工作,节日福利,年度体检,通讯补贴”","/人工智能/算法/"
"296","NLP工程师","深圳·新安","50k-100k","经验3-5年/本科","1天前发布","惠蓉","金融、移动互联网/未融资/15-50人","“知名企业”","/移动互联网/"
"297","深度学习-自然语言处理工程师","深圳·科技园","15k-30k","经验1-3年/硕士","14:34发布","凡乐时代","电子商务,游戏/不需要融资/50-150人","“技术大牛多,纯研发团队,富有挑战性”","/机器学习/NLP/"
"298","智能对话-自然语言处理研究员","北京·五道口","20k-40k","经验3-5年/硕士","3天前发布","搜狗","移动互联网,数据服务/上市公司/2000人以上","“前沿技术方向、技术氛围浓厚、成长空间大”","/数据挖掘/"
"299","自然语言处理工程师","上海·张江","15k-25k","经验不限/硕士","2019-02-21","和君纵达","企业服务、数据服务/不需要融资/2000人以上","“平台号,福利好,领导好”","/机器学习/深度学习/NLP/"
"300","NLP","北京·学院路","20k-40k","经验3-5年/本科","2019-03-14","最右","移动互联网/C轮/150-500人","“领导nice，福利待遇好，团队氛围好”","/C++/Python/Java/"
"301","NLP工程师","深圳·南山区","25k-50k","经验3-5年/本科","10:57发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“弹性工作，免费三餐，租房补贴，休闲下午茶”","/扁平管理/弹性工作/大厨定制三餐/就近租房补贴/"
"302","自然语言处理专家","深圳·南山区","40k-80k","经验3-5年/硕士","1天前发布","和而泰","移动互联网/上市公司/2000人以上","“上市公司”","/NLP/"
"303","网页搜索-自然语言处理研究员","北京·五道口","35k-60k","经验3-5年/硕士","3天前发布","搜狗","移动互联网,数据服务/上市公司/2000人以上","“核心项目”","/人工智能/NLP/深度学习/"
"304","自然语言处理工程师","深圳·南山区","20k-38k","经验1-3年/硕士","2天前发布","多元世纪","金融,电子商务/上市公司/150-500人","“五险一金,双休,发展空间大”","/NLP/算法/语音识别/语音合成/"
"305","NLP开发工程师","苏州·工业园区","10k-20k","经验3-5年/本科","2天前发布","思必驰科技","企业服务/D轮及以上/150-500人","“人工智能”","/人工智能/"
"306","NLP自然语言处理专家","杭州·浦沿","15k-30k","经验3-5年/本科","1天前发布","橙瓜","移动互联网,文化娱乐/A轮/50-150人","“五险一金,扁平管理,弹性工作,带薪年假”","/移动互联网/人工智能/算法/"
"307","自然语言处理高级工程师（上海）","上海·徐汇区","40k-70k","经验3-5年/本科","2天前发布","触宝","移动互联网,数据服务/上市公司/500-2000人","“15亿用户,行业独角兽,技术驱动,发展空间大”","/机器学习/深度学习/NLP/"
"308","资深NLP算法工程师/Leader","北京·海淀区","30k-50k","经验3-5年/硕士","2019-03-14","艾耕科技","移动互联网,数据服务/A轮/150-500人","“行业前景好,顶级科学家,团队氛围好”","/人工智能/"
"309","NLP算法高级研究员","成都·高新区","25k-50k","经验1-3年/博士","2019-03-13","四川长虹电器股份有限公司","硬件/上市公司/2000人以上","“超牛顾问,学术氛围好,薪酬可观,福利好”","/机器学习/"
"310","自然语言处理工程师（NLP）","深圳·科技园","20k-40k","经验1-3年/本科","2019-03-07","金蝶","移动互联网,电子商务/上市公司/2000人以上","“最牛AI产品线，丰厚的薪酬，大牛多”","/人工智能/"
"311","自然语言处理，音视频分析 实习生","北京·三里屯","3k-5k","经验不限/硕士","2天前发布","天脉","数据服务/D轮及以上/500-2000人","“算法研究、智能识别”","/机器学习/NLP/语音识别/算法/"
"312","自然语言处理工程师","深圳·大冲","30k-60k","经验不限/硕士","2019-03-15","宏剑科技","移动互联网,企业服务/未融资/50-150人","“300人的研发团队，过来可以落地实现”","/深度学习/建模/算法/语音识别/"
"313","算法工程师-小爱-自然语言处理/机器学习","北京·清河","25k-50k","经验不限/硕士","15:01发布","小米","移动互联网/D轮及以上/2000人以上","“五险一金、弹性工作、双休、团队氛围好”","/人工智能/NLP/"
"314","NLP","南京·安德门","20k-30k","经验3-5年/硕士","02:49发布","大数医达","移动互联网/B轮/50-150人","“双休、五险一金、试用期全薪、两餐补贴”","/医疗健康/大数据/人工智能/深度学习/机器学习/"
"315","NLP研究员","深圳·深圳湾","40k-70k","经验5-10年/本科","1天前发布","荣益睿源","移动互联网,金融/不需要融资/15-50人","“大湾区独角兽”","/移动互联网/人工智能/语音识别/"
"316","广告系统AI工程师-CV/NLP/机器学习方向","上海·徐汇区","25k-50k","经验3-5年/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“六险一金，弹性工作，免费三餐，餐补”","/扁平管理/弹性工作/大厨定制三餐/就近租房补贴/"
"317","自然语言处理工程师","北京·望京","2k-4k","经验不限/本科","2019-03-12","凤凰网","移动互联网/上市公司/2000人以上","“周末双休”","/NLP/算法/"
"318","NLP","深圳·南油","16K-32K","经验不限/本科","2019-02-18","环球易购","电子商务/上市公司/2000人以上","“nlp”","/机器学习/算法/"
"319","AI Lab-NLP算法工程师","北京·中关村","20k-40k","经验1-3年/本科","11:30发布","好未来","移动互联网,教育/上市公司/2000人以上","“六险一金、年底双薪。提供晚餐、弹性工作”","/人工智能/机器学习/"
"320","NLP","北京·海淀区","4k-6k","经验应届毕业生/本科","09:10发布","鼎阅传媒","移动互联网/不需要融资/150-500人","“地铁周边 导师1对1”","/定期体检/节日礼物/美女多/16薪/"
"321","自然语言处理工程师","北京·三元桥","20k-40k","经验1-3年/硕士","2019-02-25","裕木科技","金融企业服务/A轮/50-150人","“亿级别资本支持，团队/产品国内TOP5”","/NLP/"
"322","算法工程师-自然语言处理","杭州·北山","15k-30k","经验应届毕业生/本科","11:08发布","阿里文娱","文化娱乐,移动互联网/上市公司/2000人以上","“大平台”","/人工智能/NLP/"
"323","自然语言处理工程师（实习）","深圳·大冲","5k-10k","经验不限/不限","2019-03-08","笑宗","移动互联网、教育/不需要融资/50-150人","“世界一流技术团队”","/移动互联网/"
"324","自然语言处理研究员 [NLP]","广州·南沙区","30k-60k","经验3-5年/硕士","14:21发布","DMAI智能科技","移动互联网/A轮/50-150人","“快速发展，团队大牛，资本青睐”","/人工智能/算法/"
"325","资深自然语言处理工程师","北京·望京","18k-35k","经验5-10年/本科","11:06发布","深湾科技","移动互联网/天使轮/15-50人","“周末双休,交通便利,五险一金,扁平化管理”","/电商/大数据/机器学习/NLP/推荐/搜索/"
"326","NLP中级工程师","武汉·洪山区","10k-12k","经验1-3年/本科","1天前发布","ZingFront智线","移动互联网,数据服务/A轮/50-150人","“五险一金,带薪年假,房租补贴,节日福利”","/大数据/算法/数据挖掘/"
"327","NLP工程师","北京·中关村","15k-30k","经验1-3年/本科","2019-03-05","出门问问","移动互联网,O2O/D轮及以上/500-2000人","“谷歌氛围 弹性工作”","/人工智能/机器学习/"
"328","实习算法工程师-自然语言处理方向","上海·浦东新区","12k-20k","经验应届毕业生/硕士","2天前发布","微问家","移动互联网/B轮/150-500人","“独立施展空间大”","/大数据/NLP/搜索/数据挖掘/"
"329","自然语言处理工程师","北京·望京","15k-25k","经验1-3年/本科","2019-03-13","爱云校","教育,数据服务/C轮/500-2000人","“百度T11,技术大牛,12天年假,六险一金”","/机器学习/NLP/"
"330","NLP自然语言处理工程师","深圳·香蜜湖","30k-60k","经验3-5年/硕士","2019-02-27","大小峰","电子商务,其他/不需要融资/15-50人","“福利待遇好”","/机器学习/算法/"
"331","NLP算法工程师","北京·海淀区","25k-45k","经验3-5年/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理”","/扁平管理/弹性工作/大厨定制三餐/就近租房补贴/"
"332","NLP自然语言处理工程师","北京·望京","15k-20k","经验不限/本科","2019-03-12","凤凰网","移动互联网/上市公司/2000人以上","“周末双休”","/语音处理/"
"333","NLP算法工程师","上海·长宁区","25k-45k","经验1-3年/硕士","1天前发布","京东集团","电子商务,数据服务/上市公司/2000人以上","“核心”","/深度学习/推荐/机器学习/"
"334","自然语言处理专家","北京·望京","50k-100k","经验3-5年/硕士","2天前发布","阿里文娱","文化娱乐,移动互联网/上市公司/2000人以上","“阿里平台”","/NLP/搜索/算法/"
"335","自然语言处理工程师","深圳·科技园","20k-40k","经验1-3年/硕士","2019-03-14","中创天下","企业服务/未融资/150-500人","“专业化领域、大平台”","/NLP/语音识别/深度学习/算法/"
"336","NLP架构师","北京·西二旗","40k-70k","经验5-10年/本科","11:26发布","贝壳","移动互联网,O2O/D轮及以上/2000人以上","“免费三餐,六险两金,行业翘首,大牛云集”","/股票期权/带薪年假/绩效奖金/扁平管理/"
"337","资深NLP工程师","深圳·深圳湾","25K-50K","经验3-5年/硕士","11:26发布","百度","移动互联网,数据服务/不需要融资/2000人以上","“人工智能,工程师氛围,技术优势,学习机会多”","/算法/数据挖掘/"
"338","自然语言处理 NLP","上海·徐家汇","45k-65k","经验1-3年/硕士","2019-03-14","泛鼎","移动互联网/未融资/50-150人","“大牛云集、高薪、股票激励、加班补贴”","/深度学习/机器学习/算法/"
"339","NLP工程师 — 小爱同学","武汉·流芳","15k-30k","经验1-3年/本科","2019-03-08","小米","移动互联网/D轮及以上/2000人以上","“五险一金,餐补,年终奖,人工智能”","/快速成长/免费班车/扁平管理/技能培训/"
"340","NLP工程师-上海-00842","上海·闵行区","15k-25k","经验不限/不限","2019-03-05","出门问问","移动互联网,O2O/D轮及以上/500-2000人","“AI独角兽、年度奖金、定期体检、周末双休”","/人工智能/算法/机器学习/"
"341","自然语言处理算法","深圳·蛇口","30k-50k","经验3-5年/硕士","1天前发布","小手互动","游戏/不需要融资/15-50人","“技术环境好，大牛很多”","/NLP/深度学习/机器学习/人工智能/"
"342","NLP自认语音算法工程师（深圳）","深圳·西乡","15k-25k","经验1-3年/不限","14:48发布","喜马拉雅","移动互联网,文化娱乐/D轮及以上/500-2000人","“行业独角兽 极客文化 弹性工作”","/移动互联网/其他/人工智能/"
"343","NLP自然语言工程师 (MJ001682)","广州·番禺区","15k-30k","经验不限/本科","2019-03-13","欢聚时代（YY Inc）","移动互联网/上市公司/2000人以上","“福利多,平台大”","/移动互联网/人工智能/"
"344","NLP工程师","广州·广州大道南","20k-30k","经验1-3年/本科","3天前发布","智伴科技","移动互联网,硬件/A轮/150-500人","“人工智能 团队氛围好 领导大牛”","/人工智能/"
"345","产品经理-NLP","北京·团结湖","20k-35k","经验3-5年/本科","2019-03-14","博瑞彤芸","移动互联网,文化娱乐/上市公司/50-150人","“五险一金”","/产品设计/产品策划/"
"346","NLP算法工程师-垂直业务","北京·海淀区","30k-55k","经验1-3年/本科","14:06发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“六险一金，弹性工作，免费三餐，租房补贴”","/算法/"
"347","NLP","上海·浦东新区","15k-25k","经验1-3年/本科","2019-03-12","上海深擎信息科技有限公司","人工智能/A轮/50-150人","“扁平管理 团队资深”","/人工智能/机器学习/深度学习/"
"348","自然语言处理资深专家","北京·西二旗","50k-100k","经验5-10年/硕士","1天前发布","快手","移动互联网/D轮及以上/2000人以上","“弹性工作,股票期权,精英团队,千万级用户”","/NLP/"
"349","自然语言处理开发工程师","深圳·岗厦","15k-18k","经验1-3年/本科","2019-03-11","中电科智慧院","数据服务,生活服务/不需要融资/150-500人","“智慧城市 国企 双休”","/NLP/"
"350","自然语言处理nlp","北京·酒仙桥","25k-45k","经验3-5年/本科","2019-03-06","360","移动互联网,游戏/上市公司/2000人以上","“成长学习快，氛围好，发展空间大”","/深度学习/人工智能/数据挖掘/"
"351","自然语言处理工程师（NLP）","广州·员村","25k-40k","经验3-5年/本科","2天前发布","智品移动","移动互联网/A轮/50-150人","“工程师氛围,技术大牛”","/算法/人工智能/机器学习/"
"352","自然语言处理工程师","北京·双榆树","20k-30k","经验3-5年/本科","2天前发布","思必驰科技","企业服务/D轮及以上/150-500人","“AI 方向, 原阿里iDST语音负责人初敏带队”","/Python/全栈/算法/机器学习/"
"353","NLP 工程师","上海·洋泾","15k-30k","经验1-3年/本科","2天前发布","上海盛览电子商务","移动互联网,电子商务/不需要融资/500-2000人","“福利待遇丰厚”","/移动互联网/"
"354","NLP工程师","北京·望京","25k-50k","经验3-5年/本科","2019-02-26","超对称","移动互联网,企业服务/A轮/50-150人","“股票期权,弹性工作,带薪年假,扁平管理”","/大数据/深度学习/"
"355","自然语言处理算法工程师","北京·朝阳区","20k-30k","经验不限/硕士","1天前发布","健康有益","移动互联网,医疗健康/B轮/50-150人","“行业发展,薪酬激励,个人成长”","/机器学习/深度学习/"
"356","NLP自然语言处理工程师","杭州·余杭区","20k-40k","经验3-5年/本科","2天前发布","声讯网络","移动互联网,企业服务/B轮/150-500人","“弹性工作制,双休,扁平化管理,晋升空间大”","/软件开发/"
"357","NLP开发大牛","上海·浦江","25k-50k","经验1-3年/本科","13:44发布","泛微","移动互联网,企业服务/上市公司/2000人以上","“半年调薪,主板上市,免费三餐,国内外旅游”","/机器学习/搜索/推荐/"
"358","NLP开发工程师","深圳·大冲","40k-60k","经验1-3年/硕士","1天前发布","乐有家","移动互联网,电子商务/不需要融资/150-500人","“有腾讯的氛围、公司发展快”","/企业服务/算法/语音处理/"
"359","自然语言处理方向实习生","北京·中关村","2k-4k","经验应届毕业生/本科","14:38发布","北大方正信产集团","移动互联网,硬件/上市公司/2000人以上","“薪酬待遇好，团队技术牛”","/算法/"
"360","自然语言处理/NLP工程师","广州·天河公园","13k-25k","经验1-3年/硕士","2019-03-13","爱云校","教育,数据服务/C轮/500-2000人","“五险一金双”","/教育/"
"361","NLP算法工程师","北京·东城区","20k-40k","经验不限/本科","1天前发布","字节跳动","移动互联网,数据服务/C轮/2000人以上","“弹性工作，免费三餐，租房补贴，休闲下午茶”","/算法/"
"362","自然语言处理工程师（研发中心）","南京·浦口区","15k-20k","经验1-3年/硕士","2019-03-13","焦点科技","电子商务/上市公司/2000人以上","“大平台 福利待遇优”","/人工智能/NLP/"
"363","粉笔科技NLP 研发工程师","北京·望京","30k-60k","经验3-5年/硕士","14:42发布","粉笔网","移动互联网,教育/不需要融资/150-500人","“高薪,弹性工作”","/教育/移动互联网/机器学习/算法/"
"364","自然语言处理算法工程师","天津·国际大厦","14k-28k","经验1-3年/硕士","08:04发布","联合咨询","金融,数据服务/不需要融资/50-150人","“技术导向,扁平管理,五险一金,福利补贴”","/机器学习/推荐/NLP/"
"365","自然语言处理（NLP）算法工程师【深度学习方向】","深圳·南山区","25k-50k","经验3-5年/本科","1天前发布","八爪鱼","数据服务/A轮/50-150人","“大数据独角兽 技术领先 团队专业”","/大数据/云计算/机器学习/数据挖掘/"
"366","自然语言处理算法","北京·西二旗","20k-35k","经验不限/本科","2019-02-22","百度","移动互联网,数据服务/不需要融资/2000人以上","“平台好，成长快”","/NLP/数据挖掘/机器学习/深度学习/"
"367","NLP算法工程师","武汉·流芳","20k-40k","经验3-5年/硕士","15:01发布","小米","移动互联网/D轮及以上/2000人以上","“AI产品,人机对话,大公司背景,精英团队”","/数据挖掘/"
"368","自然语言处理算法工程师","深圳·大冲","20k-40k","经验3-5年/硕士","2天前发布","智言科技","数据服务,其他/A轮/50-150人","“周末双休,六险一金,博士团队,丰厚期权”","/人工智能/机器学习/NLP/"
